year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,11,10,1352,1400,-8,1448,1507,-19,US,2150,N949UW,LGA,BOS,37,184,14,0,2013-11-10T19:00:00Z
2013,11,1,1646,1650,-4,1939,2002,-23,B6,89,N583JB,JFK,SAN,333,2446,16,50,2013-11-01T20:00:00Z
2013,11,30,845,841,4,1055,1016,39,EV,3833,N12900,EWR,MSN,129,799,8,41,2013-11-30T13:00:00Z
2013,11,6,1743,1740,3,2127,2118,9,B6,135,N537JB,JFK,PHX,320,2153,17,40,2013-11-06T22:00:00Z
2013,11,2,606,615,-9,814,818,-4,US,883,N188US,EWR,CLT,94,529,6,15,2013-11-02T10:00:00Z
2013,11,23,823,830,-7,1042,1040,2,9E,3385,N907XJ,EWR,MSP,177,1008,8,30,2013-11-23T13:00:00Z
2013,11,20,1426,1420,6,1655,1644,11,UA,789,N523UA,EWR,DEN,217,1605,14,20,2013-11-20T19:00:00Z
2013,11,16,1655,1700,-5,1842,1900,-18,MQ,3556,N504MQ,LGA,DTW,86,502,17,0,2013-11-16T22:00:00Z
2013,11,3,1326,1330,-4,1624,1634,-10,B6,431,N729JB,LGA,SRQ,149,1047,13,30,2013-11-03T18:00:00Z
2013,11,15,1953,1956,-3,2221,2234,-13,DL,2454,N3738B,JFK,DEN,235,1626,19,56,2013-11-16T00:00:00Z
2013,11,19,1658,1700,-2,1913,1913,0,9E,3932,N8751D,EWR,CVG,95,569,17,0,2013-11-19T22:00:00Z
2013,11,29,1721,1629,52,2005,1932,33,B6,1161,N535JB,LGA,PBI,142,1035,16,29,2013-11-29T21:00:00Z
2013,11,24,1623,1620,3,1854,1835,19,DL,1619,N915DE,LGA,MSP,169,1020,16,20,2013-11-24T21:00:00Z
2013,11,11,1852,1900,-8,2104,2124,-20,9E,3992,N8783E,LGA,GSP,93,610,19,0,2013-11-12T00:00:00Z
2013,11,27,1503,1505,-2,1830,1805,25,DL,2181,N321NB,LGA,MCO,163,950,15,5,2013-11-27T20:00:00Z
2013,11,19,2138,2145,-7,2245,2253,-8,EV,4186,N18101,EWR,DCA,41,199,21,45,2013-11-20T02:00:00Z
2013,11,12,1411,1300,71,1701,1550,71,AA,1145,N3JVAA,LGA,DFW,205,1389,13,0,2013-11-12T18:00:00Z
2013,11,24,1151,1158,-7,1448,1506,-18,B6,1129,N760JB,JFK,RSW,158,1074,11,58,2013-11-24T16:00:00Z
2013,11,22,553,550,3,1021,1027,-6,B6,939,N659JB,JFK,BQN,183,1576,5,50,2013-11-22T10:00:00Z
2013,11,14,1747,1759,-12,2019,2053,-34,B6,299,N517JB,LGA,MCO,139,950,17,59,2013-11-14T22:00:00Z
2013,11,10,1511,1520,-9,1658,1705,-7,AA,341,N466AA,LGA,ORD,128,733,15,20,2013-11-10T20:00:00Z
2013,11,25,1258,1259,-1,1558,1614,-16,AA,1256,N3AYAA,LGA,MIA,165,1096,12,59,2013-11-25T17:00:00Z
2013,11,16,901,900,1,1040,1034,6,UA,1030,N75861,EWR,ORD,119,719,9,0,2013-11-16T14:00:00Z
2013,11,13,1925,1929,-4,2225,2249,-24,AA,235,N3DNAA,JFK,SEA,330,2422,19,29,2013-11-14T00:00:00Z
2013,11,7,631,629,2,933,929,4,AA,1205,N3JMAA,EWR,MIA,149,1085,6,29,2013-11-07T11:00:00Z
2013,11,18,1625,1630,-5,1805,1808,-3,EV,4702,N15574,EWR,GSO,85,445,16,30,2013-11-18T21:00:00Z
2013,11,10,855,900,-5,1106,1144,-38,DL,1747,N977DL,LGA,ATL,118,762,9,0,2013-11-10T14:00:00Z
2013,11,4,1917,1909,8,2018,2050,-32,9E,2937,N8745B,JFK,IAD,42,228,19,9,2013-11-05T00:00:00Z
2013,11,1,807,815,-8,1123,1123,0,B6,281,N307JB,JFK,HOU,228,1428,8,15,2013-11-01T12:00:00Z
2013,11,6,607,615,-8,858,913,-15,UA,482,N520UA,EWR,FLL,152,1065,6,15,2013-11-06T11:00:00Z
2013,11,1,1555,1555,0,1811,1755,16,MQ,3199,N524MQ,LGA,CLT,93,544,15,55,2013-11-01T19:00:00Z
2013,11,2,1827,1830,-3,2121,2148,-27,DL,442,N711ZX,JFK,SEA,331,2422,18,30,2013-11-02T22:00:00Z
2013,11,6,1043,1050,-7,1242,1250,-8,MQ,3689,N524MQ,LGA,DTW,91,502,10,50,2013-11-06T15:00:00Z
2013,11,11,1925,1929,-4,2216,2249,-33,AA,235,N3FWAA,JFK,SEA,328,2422,19,29,2013-11-12T00:00:00Z
2013,11,25,807,810,-3,1235,1116,NA,DL,857,N3769L,JFK,SAN,NA,2446,8,10,2013-11-25T13:00:00Z
2013,11,1,620,622,-2,837,827,10,EV,4150,N11535,EWR,CVG,113,569,6,22,2013-11-01T10:00:00Z
2013,11,1,837,805,32,1140,1108,32,DL,2395,N332NB,LGA,PBI,159,1035,8,5,2013-11-01T12:00:00Z
2013,11,30,646,650,-4,901,919,-18,UA,602,N562UA,LGA,DEN,219,1620,6,50,2013-11-30T11:00:00Z
2013,11,21,754,720,34,1102,1024,38,UA,1456,N12238,LGA,IAH,214,1416,7,20,2013-11-21T12:00:00Z
2013,11,22,2036,2039,-3,21,2355,26,B6,1205,N621JB,JFK,PDX,356,2454,20,39,2013-11-23T01:00:00Z
2013,11,28,1349,1400,-11,1623,1646,-23,B6,927,N504JB,EWR,MCO,137,937,14,0,2013-11-28T19:00:00Z
2013,11,19,1410,1359,11,1536,1534,2,EV,4171,N16918,EWR,MSN,128,799,13,59,2013-11-19T18:00:00Z
2013,11,11,718,720,-2,832,855,-23,WN,1975,N920WN,EWR,BNA,115,748,7,20,2013-11-11T12:00:00Z
2013,11,1,2234,2245,-11,2336,2353,-17,B6,108,N296JB,JFK,PWM,45,273,22,45,2013-11-02T02:00:00Z
2013,11,8,1452,1459,-7,1756,1814,-18,AA,2297,N3EDAA,LGA,MIA,153,1096,14,59,2013-11-08T19:00:00Z
2013,11,5,1857,1905,-8,2148,2205,-17,AA,1691,N593AA,EWR,DFW,207,1372,19,5,2013-11-06T00:00:00Z
2013,11,5,1657,1700,-3,2005,2000,5,AA,1171,N3EBAA,LGA,DFW,204,1389,17,0,2013-11-05T22:00:00Z
2013,11,23,1808,1815,-7,2111,2135,-24,AA,1611,N3HGAA,LGA,MIA,154,1096,18,15,2013-11-23T23:00:00Z
2013,11,4,1249,1250,-1,1558,1604,-6,DL,1375,N378DA,JFK,SLC,287,1990,12,50,2013-11-04T17:00:00Z
2013,11,22,2059,2107,-8,2315,2319,-4,EV,4536,N26545,EWR,CVG,104,569,21,7,2013-11-23T02:00:00Z
2013,11,27,2255,2159,56,4,2307,57,9E,3525,N907XJ,LGA,SYR,40,198,21,59,2013-11-28T02:00:00Z
2013,11,23,1636,1130,306,1956,1435,321,AA,1623,N3BDAA,EWR,MIA,151,1085,11,30,2013-11-23T16:00:00Z
2013,11,2,2125,2139,-14,2246,2302,-16,B6,702,N206JB,JFK,BUF,57,301,21,39,2013-11-03T01:00:00Z
2013,11,13,2224,2015,129,2356,2155,121,MQ,3535,N1EAMQ,JFK,CMH,69,483,20,15,2013-11-14T01:00:00Z
2013,11,7,1103,1107,-4,1404,1434,-30,UA,563,N812UA,EWR,LAX,334,2454,11,7,2013-11-07T16:00:00Z
2013,11,19,558,600,-2,837,834,3,EV,4137,N14570,EWR,ATL,115,746,6,0,2013-11-19T11:00:00Z
2013,11,20,1236,1240,-4,1353,1356,-3,9E,3371,N605LR,LGA,SYR,40,198,12,40,2013-11-20T17:00:00Z
2013,11,2,1325,1330,-5,1546,1552,-6,DL,2043,N390DA,JFK,ATL,117,760,13,30,2013-11-02T17:00:00Z
2013,11,20,1911,1829,42,2042,2004,38,MQ,3134,N502MQ,EWR,ORD,117,719,18,29,2013-11-20T23:00:00Z
2013,11,27,1511,1459,12,1637,1635,2,9E,2913,N921XJ,JFK,DCA,61,213,14,59,2013-11-27T19:00:00Z
2013,11,16,1639,1638,1,1957,2020,-23,UA,1284,N36469,EWR,SFO,357,2565,16,38,2013-11-16T21:00:00Z
2013,11,8,744,745,-1,1003,1012,-9,DL,807,N332NW,EWR,ATL,114,746,7,45,2013-11-08T12:00:00Z
2013,11,25,1608,1545,23,1922,1905,17,WN,2806,N604SW,LGA,HOU,236,1428,15,45,2013-11-25T20:00:00Z
2013,11,3,1732,1459,153,1950,1738,132,DL,2347,N906DE,LGA,ATL,106,762,14,59,2013-11-03T19:00:00Z
2013,11,6,1005,1015,-10,1307,1332,-25,DL,874,N327NB,LGA,MIA,154,1096,10,15,2013-11-06T15:00:00Z
2013,11,18,1904,1900,4,2201,2218,-17,DL,1576,N37700,JFK,SAN,332,2446,19,0,2013-11-19T00:00:00Z
2013,11,4,1800,1800,0,1938,1919,19,US,2191,N757UW,LGA,DCA,47,214,18,0,2013-11-04T23:00:00Z
2013,11,5,1228,1230,-2,1428,1405,23,AA,329,N467AA,LGA,ORD,140,733,12,30,2013-11-05T17:00:00Z
2013,11,3,1214,1220,-6,1345,1355,-10,MQ,3361,N857MQ,JFK,RDU,74,427,12,20,2013-11-03T17:00:00Z
2013,11,21,1120,1105,15,1419,1335,44,WN,1250,N921WN,LGA,DEN,251,1620,11,5,2013-11-21T16:00:00Z
2013,11,25,1846,1750,56,2046,1925,81,EV,4191,N11176,EWR,BNA,133,748,17,50,2013-11-25T22:00:00Z
2013,11,12,1207,1200,7,1325,1309,16,US,2146,N954UW,LGA,BOS,38,184,12,0,2013-11-12T17:00:00Z
2013,11,25,1259,1256,3,1429,1425,4,EV,4622,N24128,EWR,BNA,126,748,12,56,2013-11-25T17:00:00Z
2013,11,17,1924,1929,-5,2215,2222,-7,DL,1729,N373DA,JFK,LAS,332,2248,19,29,2013-11-18T00:00:00Z
2013,11,7,753,800,-7,902,915,-13,US,2171,N744P,LGA,DCA,48,214,8,0,2013-11-07T13:00:00Z
2013,11,5,1144,1145,-1,1355,1400,-5,DL,1442,N343NW,EWR,ATL,109,746,11,45,2013-11-05T16:00:00Z
2013,11,27,802,812,-10,1017,1029,-12,EV,4111,N11192,EWR,CHS,110,628,8,12,2013-11-27T13:00:00Z
2013,11,16,1955,2000,-5,2235,2312,-37,DL,2065,N397DA,JFK,FLL,140,1069,20,0,2013-11-17T01:00:00Z
2013,11,1,1909,1910,-1,2203,2208,-5,DL,2159,N917DE,JFK,MCO,151,944,19,10,2013-11-01T23:00:00Z
2013,11,4,2038,2040,-2,12,2359,13,B6,523,N658JB,JFK,LAX,346,2475,20,40,2013-11-05T01:00:00Z
2013,11,17,624,630,-6,909,924,-15,UA,1115,N45440,EWR,TPA,147,997,6,30,2013-11-17T11:00:00Z
2013,11,21,1847,1818,29,2207,2131,36,UA,414,N570UA,EWR,SNA,343,2434,18,18,2013-11-21T23:00:00Z
2013,11,28,1144,1135,9,1427,1436,-9,DL,1875,N336NB,LGA,TPA,142,1010,11,35,2013-11-28T16:00:00Z
2013,11,18,634,637,-3,904,929,-25,UA,478,N439UA,EWR,MCO,129,937,6,37,2013-11-18T11:00:00Z
2013,11,23,1117,1100,17,1337,1335,2,EV,4679,N11106,EWR,JAX,120,820,11,0,2013-11-23T16:00:00Z
2013,11,19,1949,1810,99,2152,1955,117,MQ,3526,N521MQ,LGA,CMH,77,479,18,10,2013-11-19T23:00:00Z
2013,11,9,617,615,2,801,817,-16,US,1899,N193UW,JFK,CLT,85,541,6,15,2013-11-09T11:00:00Z
2013,11,13,1933,1940,-7,2057,2120,-23,AA,363,N539AA,LGA,ORD,106,733,19,40,2013-11-14T00:00:00Z
2013,11,4,556,600,-4,732,754,-22,DL,731,N325NB,LGA,DTW,78,502,6,0,2013-11-04T11:00:00Z
2013,11,13,2217,1950,147,14,2215,119,MQ,3662,N520MQ,LGA,ATL,97,762,19,50,2013-11-14T00:00:00Z
2013,11,22,2135,2129,6,5,10,-5,B6,527,N584JB,EWR,MCO,127,937,21,29,2013-11-23T02:00:00Z
2013,11,8,816,755,21,1020,935,45,MQ,3363,N832MQ,JFK,RDU,77,427,7,55,2013-11-08T12:00:00Z
2013,11,29,1624,1625,-1,1744,1758,-14,UA,1554,N15710,EWR,ORD,114,719,16,25,2013-11-29T21:00:00Z
2013,11,20,1009,1015,-6,1133,1130,3,MQ,3611,N3AEMQ,EWR,ORD,113,719,10,15,2013-11-20T15:00:00Z
2013,11,21,1624,1600,24,1832,1816,16,EV,3825,N23139,EWR,IND,100,645,16,0,2013-11-21T21:00:00Z
2013,11,28,835,840,-5,1114,1115,-1,MQ,3419,N518MQ,LGA,ATL,114,762,8,40,2013-11-28T13:00:00Z
2013,11,26,1558,1559,-1,1718,1732,-14,UA,1492,N34282,EWR,ORD,123,719,15,59,2013-11-26T20:00:00Z
2013,11,25,1352,1400,-8,1450,1515,-25,US,2183,N756US,LGA,DCA,39,214,14,0,2013-11-25T19:00:00Z
2013,11,14,616,620,-4,804,810,-6,MQ,3351,N502MQ,LGA,DTW,84,502,6,20,2013-11-14T11:00:00Z
2013,11,10,1551,1549,2,1841,1859,-18,UA,1023,N38446,EWR,RSW,154,1068,15,49,2013-11-10T20:00:00Z
2013,11,30,1716,1729,-13,1926,1953,-27,F9,507,N204FR,LGA,DEN,227,1620,17,29,2013-11-30T22:00:00Z
2013,11,27,1805,1725,40,2047,2028,19,UA,212,N457UA,EWR,IAH,189,1400,17,25,2013-11-27T22:00:00Z
2013,11,22,1751,1621,90,1948,1839,69,EV,5601,N615QX,LGA,CLT,82,544,16,21,2013-11-22T21:00:00Z
2013,11,24,2114,2050,24,2243,2212,31,DL,985,N908DL,JFK,BOS,38,187,20,50,2013-11-25T01:00:00Z
2013,11,27,800,800,0,926,945,-19,MQ,2809,N520MQ,LGA,STL,125,888,8,0,2013-11-27T13:00:00Z
2013,11,26,1254,1300,-6,1414,1413,1,US,2181,N738US,LGA,DCA,52,214,13,0,2013-11-26T18:00:00Z
2013,11,4,1518,1510,8,1746,1735,11,MQ,3202,N616MQ,JFK,IND,111,665,15,10,2013-11-04T20:00:00Z
2013,11,22,NA,1100,NA,NA,1210,NA,MQ,3230,N532MQ,JFK,DCA,NA,213,11,0,2013-11-22T16:00:00Z
2013,11,26,1316,1325,-9,1546,1534,12,EV,4193,N11165,EWR,MSP,182,1008,13,25,2013-11-26T18:00:00Z
2013,11,11,1658,1704,-6,1941,2006,-25,UA,491,N837UA,EWR,DFW,201,1372,17,4,2013-11-11T22:00:00Z
2013,11,25,1504,1500,4,1818,1820,-2,UA,1600,N17133,EWR,LAX,350,2454,15,0,2013-11-25T20:00:00Z
2013,11,30,1700,1700,0,1953,2020,-27,AA,172,N5DWAA,EWR,MIA,142,1085,17,0,2013-11-30T22:00:00Z
2013,11,29,1451,1456,-5,1730,1749,-19,UA,1270,N16713,EWR,MCO,138,937,14,56,2013-11-29T19:00:00Z
2013,11,5,1058,1100,-2,1332,1352,-20,DL,695,N970DL,JFK,MCO,129,944,11,0,2013-11-05T16:00:00Z
2013,11,1,930,930,0,1248,1245,3,WN,746,N7735A,EWR,AUS,220,1504,9,30,2013-11-01T13:00:00Z
2013,11,4,1928,1934,-6,2133,2136,-3,EV,4370,N11551,EWR,CHS,90,628,19,34,2013-11-05T00:00:00Z
2013,11,8,NA,645,NA,NA,820,NA,9E,3496,NA,LGA,PIT,NA,335,6,45,2013-11-08T11:00:00Z
2013,11,17,1710,1655,15,2036,2015,21,VX,413,N637VA,JFK,LAX,351,2475,16,55,2013-11-17T21:00:00Z
2013,11,25,1856,1858,-2,2128,2150,-22,B6,711,N661JB,JFK,LAS,310,2248,18,58,2013-11-25T23:00:00Z
2013,11,12,1754,1740,14,2034,2035,-1,AA,67,N3JNAA,JFK,SAN,316,2446,17,40,2013-11-12T22:00:00Z
2013,11,4,1258,1305,-7,1407,1427,-20,EV,5816,N13955,EWR,RIC,50,277,13,5,2013-11-04T18:00:00Z
2013,11,7,1602,1512,50,1735,1641,54,EV,4502,N13949,EWR,BNA,132,748,15,12,2013-11-07T20:00:00Z
2013,11,1,2238,2245,-7,2344,2355,-11,B6,234,N358JB,JFK,BTV,45,266,22,45,2013-11-02T02:00:00Z
2013,11,18,805,814,-9,1028,1042,-14,EV,4364,N12136,EWR,MCI,180,1092,8,14,2013-11-18T13:00:00Z
2013,11,21,1030,1030,0,1358,1355,3,VX,23,N638VA,JFK,SFO,365,2586,10,30,2013-11-21T15:00:00Z
2013,11,14,1726,1721,5,2105,2055,10,B6,415,N641JB,JFK,SFO,373,2586,17,21,2013-11-14T22:00:00Z
2013,11,23,1345,1345,0,1459,1506,-7,EV,5813,N14959,EWR,RIC,58,277,13,45,2013-11-23T18:00:00Z
2013,11,17,1200,1155,5,1433,1425,8,UA,785,N838UA,EWR,DEN,255,1605,11,55,2013-11-17T16:00:00Z
2013,11,15,815,820,-5,1236,1330,-54,AA,1357,N5FFAA,JFK,SJU,181,1598,8,20,2013-11-15T13:00:00Z
2013,11,6,635,639,-4,759,807,-8,EV,5791,N14168,EWR,PIT,56,319,6,39,2013-11-06T11:00:00Z
2013,11,20,1448,1450,-2,1617,1624,-7,9E,2936,N831AY,JFK,IAD,42,228,14,50,2013-11-20T19:00:00Z
2013,11,15,911,915,-4,1220,1235,-15,DL,874,N334NB,LGA,MIA,166,1096,9,15,2013-11-15T14:00:00Z
2013,11,28,604,610,-6,754,810,-16,DL,1919,N908DE,LGA,MSP,150,1020,6,10,2013-11-28T11:00:00Z
2013,11,11,2039,2030,9,2203,2205,-2,WN,3494,N781WN,EWR,MDW,117,711,20,30,2013-11-12T01:00:00Z
2013,11,30,608,611,-3,847,912,-25,B6,601,N615JB,JFK,FLL,138,1069,6,11,2013-11-30T11:00:00Z
2013,11,10,1503,1505,-2,1755,1805,-10,DL,2181,N340NB,LGA,MCO,138,950,15,5,2013-11-10T20:00:00Z
2013,11,1,752,800,-8,1054,1026,28,9E,3507,N934XJ,JFK,MSY,196,1182,8,0,2013-11-01T12:00:00Z
2013,11,17,1833,1800,33,2129,2002,87,EV,4382,N13989,EWR,DTW,106,488,18,0,2013-11-17T23:00:00Z
2013,11,19,1432,1358,34,1617,1555,22,EV,4100,N29917,EWR,MEM,151,946,13,58,2013-11-19T18:00:00Z
2013,11,24,2033,1930,63,11,2300,71,DL,1768,N648DL,JFK,SLC,283,1990,19,30,2013-11-25T00:00:00Z
2013,11,15,1508,1505,3,1827,1830,-3,AA,145,N5FHAA,JFK,MIA,164,1089,15,5,2013-11-15T20:00:00Z
2013,11,13,843,719,84,1054,941,73,UA,573,N804UA,EWR,MSY,155,1167,7,19,2013-11-13T12:00:00Z
2013,11,23,1209,1215,-6,1435,1440,-5,EV,4304,N16178,EWR,MSY,187,1167,12,15,2013-11-23T17:00:00Z
2013,11,19,1758,1805,-7,1911,1930,-19,WN,1710,N280WN,EWR,MDW,116,711,18,5,2013-11-19T23:00:00Z
2013,11,8,1123,1130,-7,1338,1344,-6,DL,2219,N906DE,LGA,MSP,164,1020,11,30,2013-11-08T16:00:00Z
2013,11,18,953,1000,-7,1051,1113,-22,US,2142,N963UW,LGA,BOS,36,184,10,0,2013-11-18T15:00:00Z
2013,11,8,2200,2130,30,53,18,35,B6,1371,N592JB,LGA,FLL,147,1076,21,30,2013-11-09T02:00:00Z
2013,11,2,1628,1635,-7,1752,1815,-23,MQ,2949,N922MQ,JFK,BNA,125,765,16,35,2013-11-02T20:00:00Z
2013,11,22,559,600,-1,850,856,-6,B6,371,N526JB,LGA,FLL,145,1076,6,0,2013-11-22T11:00:00Z
2013,11,3,1154,1159,-5,1327,1344,-17,MQ,3572,N0EGMQ,LGA,CLE,67,419,11,59,2013-11-03T16:00:00Z
2013,11,18,808,810,-2,1119,1116,3,DL,857,N3751B,JFK,SAN,347,2446,8,10,2013-11-18T13:00:00Z
2013,11,12,1444,1400,44,1545,1509,36,B6,118,N238JB,JFK,BOS,39,187,14,0,2013-11-12T19:00:00Z
2013,11,17,824,835,-11,1040,1045,-5,EV,4638,N11548,EWR,CVG,110,569,8,35,2013-11-17T13:00:00Z
2013,11,16,927,930,-3,1529,1530,-1,UA,15,N76064,EWR,HNL,638,4963,9,30,2013-11-16T14:00:00Z
2013,11,30,556,600,-4,732,755,-23,DL,751,N369NW,EWR,DTW,78,488,6,0,2013-11-30T11:00:00Z
2013,11,25,727,730,-3,1019,1050,-31,AA,33,N335AA,JFK,LAX,329,2475,7,30,2013-11-25T12:00:00Z
2013,11,24,1730,1735,-5,1948,2010,-22,9E,2934,N930XJ,JFK,MCI,161,1113,17,35,2013-11-24T22:00:00Z
2013,11,3,1840,1849,-9,2152,2209,-17,B6,263,N635JB,JFK,SEA,330,2422,18,49,2013-11-03T23:00:00Z
2013,11,27,558,600,-2,841,830,11,WN,3637,N729SW,LGA,ATL,131,762,6,0,2013-11-27T11:00:00Z
2013,11,27,NA,1517,NA,NA,1703,NA,EV,4596,N11565,EWR,STL,NA,872,15,17,2013-11-27T20:00:00Z
2013,11,22,2150,2000,110,2350,2158,112,EV,4368,N13958,EWR,DAY,100,533,20,0,2013-11-23T01:00:00Z
2013,11,14,956,1001,-5,1257,1307,-10,UA,1183,N38257,EWR,RSW,162,1068,10,1,2013-11-14T15:00:00Z
2013,11,12,1737,1735,2,2053,2055,-2,AA,2351,N360AA,JFK,MIA,164,1089,17,35,2013-11-12T22:00:00Z
2013,11,29,1527,1530,-3,1823,1905,-42,UA,257,N587UA,JFK,SFO,329,2586,15,30,2013-11-29T20:00:00Z
2013,11,20,1426,1430,-4,1648,1704,-16,B6,477,N236JB,JFK,JAX,125,828,14,30,2013-11-20T19:00:00Z
2013,11,26,2132,2110,22,2336,2306,30,EV,4885,N608QX,LGA,ILM,92,500,21,10,2013-11-27T02:00:00Z
2013,11,26,807,755,12,1103,1114,-11,UA,327,N405UA,EWR,PDX,343,2434,7,55,2013-11-26T12:00:00Z
2013,11,1,856,900,-4,1630,1211,NA,DL,422,N713TW,JFK,LAX,NA,2475,9,0,2013-11-01T13:00:00Z
2013,11,11,545,545,0,852,855,-3,AA,2243,N5FFAA,JFK,MIA,152,1089,5,45,2013-11-11T10:00:00Z
2013,11,21,2033,2035,-2,2210,2215,-5,MQ,3257,N849MQ,LGA,RDU,68,431,20,35,2013-11-22T01:00:00Z
2013,11,6,808,810,-2,1100,1116,-16,DL,857,N3753,JFK,SAN,335,2446,8,10,2013-11-06T13:00:00Z
2013,11,6,1211,1220,-9,1423,1410,13,MQ,3616,N543MQ,LGA,MSP,154,1020,12,20,2013-11-06T17:00:00Z
2013,11,20,1730,1735,-5,1928,2010,-42,9E,2934,N917XJ,JFK,MCI,159,1113,17,35,2013-11-20T22:00:00Z
2013,11,17,1756,1759,-3,2103,2123,-20,UA,535,N589UA,JFK,LAX,342,2475,17,59,2013-11-17T22:00:00Z
2013,11,8,1259,1247,12,1353,1351,2,B6,1318,N258JB,JFK,BOS,36,187,12,47,2013-11-08T17:00:00Z
2013,11,24,1808,1815,-7,2125,2135,-10,AA,1611,N3BDAA,LGA,MIA,159,1096,18,15,2013-11-24T23:00:00Z
2013,11,15,1825,1830,-5,2035,2046,-11,9E,3360,N801AY,EWR,DTW,84,488,18,30,2013-11-15T23:00:00Z
2013,11,16,707,710,-3,848,855,-7,WN,806,N454WN,EWR,STL,143,872,7,10,2013-11-16T12:00:00Z
2013,11,12,2249,2129,80,131,10,81,B6,527,N632JB,EWR,MCO,149,937,21,29,2013-11-13T02:00:00Z
2013,11,1,1508,1455,13,1824,1750,34,MQ,3070,N515MQ,JFK,TPA,169,1005,14,55,2013-11-01T18:00:00Z
2013,11,7,1600,1523,37,1759,1657,62,UA,399,N833UA,EWR,ORD,116,719,15,23,2013-11-07T20:00:00Z
2013,11,6,1709,1705,4,1936,1938,-2,UA,1732,N77510,LGA,DEN,239,1620,17,5,2013-11-06T22:00:00Z
2013,11,25,1825,1830,-5,2108,2124,-16,B6,183,N534JB,JFK,MCO,133,944,18,30,2013-11-25T23:00:00Z
2013,11,6,1555,1600,-5,1805,1826,-21,9E,2922,N921XJ,JFK,MSP,170,1029,16,0,2013-11-06T21:00:00Z
2013,11,17,1828,1830,-2,2207,1950,NA,MQ,3486,N519MQ,LGA,BNA,NA,764,18,30,2013-11-17T23:00:00Z
2013,11,11,703,708,-5,948,1013,-25,UA,1077,N54711,EWR,MIA,154,1085,7,8,2013-11-11T12:00:00Z
2013,11,25,1458,1505,-7,1754,1805,-11,DL,2181,N322NB,LGA,MCO,135,950,15,5,2013-11-25T20:00:00Z
2013,11,1,1605,1615,-10,1842,1845,-3,MQ,3357,N511MQ,LGA,ATL,127,762,16,15,2013-11-01T20:00:00Z
2013,11,3,1312,1300,12,1633,1605,28,VX,165,N626VA,EWR,LAX,347,2454,13,0,2013-11-03T18:00:00Z
2013,11,26,856,900,-4,1215,1235,-20,UA,504,N555UA,JFK,SFO,354,2586,9,0,2013-11-26T14:00:00Z
2013,11,1,2054,2100,-6,2306,2329,-23,B6,775,N373JB,JFK,MSY,174,1182,21,0,2013-11-02T01:00:00Z
2013,11,7,1429,1429,0,1625,1628,-3,DL,1819,N320NB,LGA,MSP,152,1020,14,29,2013-11-07T19:00:00Z
2013,11,6,1654,1700,-6,1955,2014,-19,DL,706,N3768,JFK,AUS,214,1521,17,0,2013-11-06T22:00:00Z
2013,11,23,756,800,-4,1134,1135,-1,AA,59,N351AA,JFK,SFO,369,2586,8,0,2013-11-23T13:00:00Z
2013,11,10,1750,1759,-9,2036,2054,-18,DL,1629,N3743H,JFK,LAS,308,2248,17,59,2013-11-10T22:00:00Z
2013,11,6,1113,1115,-2,1344,1411,-27,UA,1143,N16234,EWR,PBI,138,1023,11,15,2013-11-06T16:00:00Z
2013,11,1,855,900,-5,1217,1228,-11,DL,269,N710TW,JFK,SFO,351,2586,9,0,2013-11-01T13:00:00Z
2013,11,25,2030,2035,-5,2348,2357,-9,B6,71,N591JB,JFK,SLC,296,1990,20,35,2013-11-26T01:00:00Z
2013,11,24,2011,1935,36,2250,2235,15,DL,1435,N346NB,LGA,TPA,139,1010,19,35,2013-11-25T00:00:00Z
2013,11,6,1156,1200,-4,1408,1424,-16,EV,5333,N723EV,LGA,CHS,91,641,12,0,2013-11-06T17:00:00Z
2013,11,9,858,905,-7,1209,1220,-11,VX,161,N851VA,EWR,LAX,349,2454,9,5,2013-11-09T14:00:00Z
2013,11,5,1440,1446,-6,1730,1753,-23,B6,325,N766JB,JFK,TPA,139,1005,14,46,2013-11-05T19:00:00Z
2013,11,4,1527,1530,-3,1907,1901,6,DL,417,N187DN,JFK,LAX,355,2475,15,30,2013-11-04T20:00:00Z
2013,11,15,644,645,-1,927,907,20,B6,675,N238JB,JFK,MSY,193,1182,6,45,2013-11-15T11:00:00Z
2013,11,25,1423,1429,-6,1600,1628,-28,DL,1819,N339NW,LGA,MSP,146,1020,14,29,2013-11-25T19:00:00Z
2013,11,30,1335,1345,-10,1525,1553,-28,US,787,N715UW,JFK,CLT,90,541,13,45,2013-11-30T18:00:00Z
2013,11,21,1645,1645,0,2025,2014,11,DL,477,N723TW,JFK,LAX,368,2475,16,45,2013-11-21T21:00:00Z
2013,11,4,815,820,-5,1000,1021,-21,US,409,N663AW,EWR,CLT,82,529,8,20,2013-11-04T13:00:00Z
2013,11,14,1338,1343,-5,1529,1551,-22,US,1802,N708UW,JFK,CLT,86,541,13,43,2013-11-14T18:00:00Z
2013,11,8,610,613,-3,833,834,-1,EV,4393,N12564,EWR,IND,105,645,6,13,2013-11-08T11:00:00Z
2013,11,30,819,820,-1,1159,1153,6,UA,391,N833UA,EWR,PHX,297,2133,8,20,2013-11-30T13:00:00Z
